threshold,f1,precision,recall,average_precision,balanced_accuracy,brier,tp,fp,fn,tn,weighted_cost_fp_plus_3fn,alert_rate
0.7749999999999997,0.05642633228840126,0.8181818181818182,0.02922077922077922,0.4583482064959866,0.5133133727491704,0.1885896950334147,9,2,299,769,899,0.010194624652455977
0.7799999999999997,0.05660377358490566,0.9,0.02922077922077922,0.4583482064959866,0.51396188117978,0.1885896950334147,9,1,299,770,898,0.009267840593141797
0.7849999999999997,0.050473186119873815,0.8888888888888888,0.025974025974025976,0.4583482064959866,0.5123385045564034,0.1885896950334147,8,1,300,770,901,0.008341056533827619
0.7899999999999997,0.0380952380952381,0.8571428571428571,0.01948051948051948,0.4583482064959866,0.5090917513096501,0.1885896950334147,6,1,302,770,907,0.006487488415199258
0.7949999999999997,0.0380952380952381,0.8571428571428571,0.01948051948051948,0.4583482064959866,0.5090917513096501,0.1885896950334147,6,1,302,770,907,0.006487488415199258
0.7999999999999997,0.03821656050955414,1.0,0.01948051948051948,0.4583482064959866,0.5097402597402597,0.1885896950334147,6,0,302,771,906,0.005560704355885079
0.8049999999999997,0.02564102564102564,1.0,0.012987012987012988,0.4583482064959866,0.5064935064935064,0.1885896950334147,4,0,304,771,912,0.0037071362372567192
0.8099999999999996,0.02564102564102564,1.0,0.012987012987012988,0.4583482064959866,0.5064935064935064,0.1885896950334147,4,0,304,771,912,0.0037071362372567192
0.8149999999999996,0.01929260450160772,1.0,0.00974025974025974,0.4583482064959866,0.5048701298701299,0.1885896950334147,3,0,305,771,915,0.0027803521779425394
0.8199999999999996,0.006472491909385114,1.0,0.003246753246753247,0.4583482064959866,0.5016233766233766,0.1885896950334147,1,0,307,771,921,0.0009267840593141798
0.8249999999999996,0.006472491909385114,1.0,0.003246753246753247,0.4583482064959866,0.5016233766233766,0.1885896950334147,1,0,307,771,921,0.0009267840593141798
0.8299999999999996,0.006472491909385114,1.0,0.003246753246753247,0.4583482064959866,0.5016233766233766,0.1885896950334147,1,0,307,771,921,0.0009267840593141798
0.8349999999999996,0.006472491909385114,1.0,0.003246753246753247,0.4583482064959866,0.5016233766233766,0.1885896950334147,1,0,307,771,921,0.0009267840593141798
0.8399999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8449999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8499999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8549999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8599999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8649999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8699999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8749999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8799999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8849999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8899999999999997,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8949999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
0.8999999999999996,0.0,0.0,0.0,0.4583482064959866,0.5,0.1885896950334147,0,0,308,771,924,0.0
