incident_id,year,quarter,month,week_of_year,area,priority,type_of_incident,trouble_type,incident_type,network_id,branch_id,route_id,duration_hours,status,reason_group,kpi,label_over_time,label_critical
INC_00135,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_041,3.03,CLOSED,CABLE_FIBER,On Time,0,1
INC_00136,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_104,0.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_00137,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_003,ROUTE_105,6.58,CLOSED,CONFIGURATION,On Time,0,0
INC_00138,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_029,ROUTE_106,6.48,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00139,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_096,5.53,CLOSED,CABLE_FIBER,On Time,0,1
INC_00140,2024,2,4,17,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_024,ROUTE_107,1.0,CLOSED,EQUIPMENT,On Time,0,1
INC_00141,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_057,2.28,CLOSED,CABLE_FIBER,On Time,0,1
INC_00142,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_108,2.32,CLOSED,CABLE_FIBER,On Time,0,1
INC_00143,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_109,0.7,CLOSED,OTHER,On Time,0,1
INC_00144,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_007,ROUTE_110,5.2,CLOSED,CABLE_FIBER,On Time,0,1
INC_00145,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_007,ROUTE_111,12.0,CLOSED,POWER,On Time,0,0
INC_00146,2024,2,4,17,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_112,3.25,CLOSED,CABLE_FIBER,On Time,0,0
INC_00147,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_012,ROUTE_113,10.0,CLOSED,EQUIPMENT,On Time,0,0
INC_00148,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_002,ROUTE_114,6.87,CLOSED,EQUIPMENT,On Time,0,0
INC_00149,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_115,6.28,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00150,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_116,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00151,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_021,ROUTE_117,3.67,CLOSED,RECOVERED_ITSELF,On Time,0,0
INC_00152,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_118,7.33,CLOSED,OTHER,Over Time,1,1
INC_00153,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_032,9.33,CLOSED,OTHER,Over Time,1,1
INC_00154,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_010,ROUTE_064,9.73,CLOSED,OTHER,Over Time,1,1
INC_00155,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_021,ROUTE_024,1.33,CLOSED,CABLE_FIBER,On Time,0,1
INC_00156,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_021,ROUTE_119,2.48,CLOSED,CABLE_FIBER,On Time,0,1
INC_00157,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_021,ROUTE_120,2.8,CLOSED,CABLE_FIBER,On Time,0,1
INC_00158,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_121,22.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00159,2024,2,4,17,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_122,7.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00160,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_003,ROUTE_123,20.0,CLOSED,EQUIPMENT,On Time,0,0
INC_00161,2024,2,4,17,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_007,ROUTE_124,20.0,CLOSED,OTHER,On Time,0,0
INC_00162,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_095,7.23,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00163,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_125,20.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00164,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_029,ROUTE_126,7.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00165,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_127,7.33,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00166,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_043,2.17,CLOSED,CABLE_FIBER,On Time,0,1
INC_00167,2024,2,4,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_021,ROUTE_128,94.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00168,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_129,7.58,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00169,2024,2,4,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_025,ROUTE_130,14.58,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00170,2024,2,4,18,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_131,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00171,2024,2,4,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_024,ROUTE_100,30.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00172,2024,2,4,18,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_025,ROUTE_095,7.83,CLOSED,CABLE_FIBER,On Time,0,0
INC_00173,2024,2,4,18,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_003,ROUTE_105,29.0,CLOSED,CONFIGURATION,Over Time,1,0
INC_00174,2024,2,4,18,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_025,ROUTE_132,7.83,CLOSED,CABLE_FIBER,On Time,0,0
INC_00175,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_001,ROUTE_133,71.67,CLOSED,EQUIPMENT,Over Time,1,0
INC_00176,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_134,20.0,CLOSED,OTHER,Over Time,1,1
INC_00177,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_135,2.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00178,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_024,ROUTE_136,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00179,2024,2,5,18,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_136,7.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00180,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_137,0.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00181,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_006,ROUTE_067,5.28,CLOSED,CABLE_FIBER,On Time,0,1
INC_00182,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_007,ROUTE_110,17.45,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00183,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_010,ROUTE_028,4.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00184,2024,2,5,18,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_010,ROUTE_028,2.67,CLOSED,CABLE_FIBER,On Time,0,1
INC_00185,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_008,ROUTE_138,58.0,CLOSED,OTHER,Over Time,1,0
INC_00186,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_032,10.0,CLOSED,OTHER,Over Time,1,1
INC_00187,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_139,120.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00188,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_023,ROUTE_140,6.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_00189,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_024,ROUTE_141,135.13,CLOSED,CONFIGURATION,Over Time,1,0
INC_00190,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_022,ROUTE_142,54.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00191,2024,2,5,18,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_096,325.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00192,2024,2,5,18,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_002,ROUTE_081,189.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00193,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_049,14.0,CLOSED,OTHER,Over Time,1,1
INC_00194,2024,2,5,18,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,50.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_00195,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_143,4.5,CLOSED,NATURAL_EVENT,On Time,0,1
INC_00196,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_005,ROUTE_005,5.97,CLOSED,CABLE_FIBER,On Time,0,1
INC_00197,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_002,ROUTE_144,37.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00198,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_145,4.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_00199,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_129,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00200,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_008,ROUTE_146,42.0,CLOSED,OTHER,Over Time,1,0
INC_00201,2024,2,5,18,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_016,ROUTE_147,14.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00202,2024,2,5,18,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_004,ROUTE_148,53.95,CLOSED,OTHER,Over Time,1,0
INC_00203,2024,2,5,18,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_149,10.0,CLOSED,OTHER,Over Time,1,1
INC_00204,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_150,6.82,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00205,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_006,ROUTE_151,7.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00206,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_010,ROUTE_152,17.15,CLOSED,EQUIPMENT,On Time,0,0
INC_00207,2024,2,5,19,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_003,ROUTE_153,21.0,CLOSED,POWER,Over Time,1,1
INC_00208,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_013,ROUTE_102,33.0,CLOSED,OTHER,Over Time,1,0
INC_00209,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,5.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_00210,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_143,9.5,CLOSED,NATURAL_EVENT,Over Time,1,1
INC_00211,2024,2,5,19,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_154,20.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_00212,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_155,0.5,CLOSED,OTHER,On Time,0,1
INC_00213,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_139,10.67,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00214,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_027,7.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00215,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_007,ROUTE_041,20.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00216,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_010,ROUTE_156,9.93,CLOSED,OTHER,On Time,0,0
INC_00217,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_016,ROUTE_147,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00218,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_057,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00219,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_063,5.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00220,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00221,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_145,0.0,CLOSED,OTHER,On Time,0,1
INC_00222,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_121,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00223,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_016,ROUTE_028,7.5,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00224,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_052,129.88,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00225,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_135,70.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00226,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_031,ROUTE_157,18.0,CLOSED,OTHER,On Time,0,0
INC_00227,2024,2,5,19,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_002,ROUTE_158,153.0,CLOSED,OTHER,Over Time,1,1
INC_00228,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,5.1,CLOSED,CABLE_FIBER,On Time,0,1
INC_00229,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_010,ROUTE_139,1.67,CLOSED,CABLE_FIBER,On Time,0,1
INC_00230,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_020,7.02,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00231,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_043,4.33,CLOSED,CABLE_FIBER,On Time,0,1
INC_00232,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_028,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00233,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_019,ROUTE_159,15.32,CLOSED,OTHER,On Time,0,0
INC_00234,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_004,ROUTE_160,104.42,CLOSED,OTHER,Over Time,1,0
INC_00235,2024,2,5,19,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_052,7.0,CLOSED,CABLE_FIBER,On Time,0,0
INC_00236,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,12.2,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00237,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_129,4.58,CLOSED,CABLE_FIBER,On Time,0,1
INC_00238,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_010,ROUTE_161,540.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00239,2024,2,5,19,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_020,ROUTE_162,5.58,CLOSED,NATURAL_EVENT,On Time,0,1
INC_00240,2024,2,5,19,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_007,ROUTE_041,20.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00241,2024,2,5,19,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,50.0,CLOSED,CABLE_FIBER,Over Time,1,0
INC_00242,2024,2,5,19,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_008,ROUTE_163,11.5,CLOSED,EQUIPMENT,On Time,0,0
INC_00243,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_013,ROUTE_164,35.68,CLOSED,OTHER,Over Time,1,0
INC_00244,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_024,ROUTE_165,147.48,CLOSED,EQUIPMENT,Over Time,1,0
INC_00245,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_049,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00246,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_166,13.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00247,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_026,ROUTE_093,28.5,CLOSED,POWER,Over Time,1,0
INC_00248,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_024,ROUTE_167,40.0,CLOSED,EQUIPMENT,Over Time,1,0
INC_00249,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_002,ROUTE_168,4.5,CLOSED,EQUIPMENT,On Time,0,0
INC_00250,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_169,9.33,CLOSED,OTHER,Over Time,1,1
INC_00251,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_050,39.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00252,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_040,8.12,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00253,2024,2,5,20,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_011,131.32,CLOSED,CABLE_FIBER,Over Time,1,0
INC_00254,2024,2,5,20,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_006,ROUTE_170,2.35,CLOSED,OTHER,On Time,0,1
INC_00255,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_121,6.43,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00256,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_004,ROUTE_171,650.0,CLOSED,OTHER,Over Time,1,0
INC_00257,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_057,3.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_00258,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_035,5.52,CLOSED,CABLE_FIBER,On Time,0,1
INC_00259,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_001,ROUTE_171,260.0,CLOSED,OTHER,Over Time,1,0
INC_00260,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_014,ROUTE_053,1.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_00261,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_121,13.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00262,2024,2,5,20,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_172,6.5,CLOSED,OTHER,Over Time,1,1
INC_00263,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_002,ROUTE_081,50.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00264,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_173,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00265,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_174,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_00266,2024,2,5,20,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_175,9.67,CLOSED,CABLE_FIBER,Over Time,1,1
INC_00267,2024,2,5,20,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_030,ROUTE_176,27.68,CLOSED,OTHER,Over Time,1,0
