date_start,label_over_ola,area_noc,priority,type_of_incident,trouble_type,incident_type,network_type,branch_id,reason_group,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,duration_hours_evidence
2024-04-01,0,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,AGG-SRT,BRANCH_002,HIGH TEMPERATURE,2024,2,4,14,0,0,0,1,
2024-04-01,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_043,INCIDENT BELONG TO PARTNER,2024,2,4,14,0,0,0,1,
2024-04-01,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_019,PEOPLE DAMAGE CABLE,2024,2,4,14,0,0,0,1,
2024-04-01,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,MISSING,2024,2,4,14,0,0,0,1,
2024-04-01,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,EQUIPMENT FREEZE,2024,2,4,14,0,0,0,1,
2024-04-01,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,MISSING,2024,2,4,14,0,0,0,1,
2024-04-02,1,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_013,LOW RECEPTION,2024,2,4,14,1,0,0,1,19.499999999825377
2024-04-02,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_019,MISSING,2024,2,4,14,1,0,0,1,
2024-04-02,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_002,LOW RECEPTION,2024,2,4,14,1,0,0,1,33.999999999883585
2024-04-02,1,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_027,CABLE ATTENUATED INSIDE MUFA,2024,2,4,14,1,0,0,1,
2024-04-02,1,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_002,CABLE ATTENUATED INSIDE,2024,2,4,14,1,0,0,1,
2024-04-02,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_032,PEOPLE DAMAGE CABLE,2024,2,4,14,1,0,0,1,
2024-04-02,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,EQUIPMENT DAMAGE,2024,2,4,14,1,0,0,1,
2024-04-02,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,2,4,14,1,0,0,1,
2024-04-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,CABLE BITTEN BY A RODENT,2024,2,4,14,1,0,0,1,
2024-04-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_004,MISSING,2024,2,4,14,1,0,0,1,
2024-04-02,0,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_013,CABLE ATTENUATED INSIDE,2024,2,4,14,1,0,0,1,4.999999999883585
2024-04-02,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_026,BROKEN CABLE INSIDE,2024,2,4,14,1,0,0,1,
2024-04-03,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_039,INCIDENT BELONG TO PARTNER,2024,2,4,14,2,0,0,1,
2024-04-03,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,PEOPLE DAMAGE CABLE,2024,2,4,14,2,0,0,1,
2024-04-03,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_002,BIG TRUCK CUT THE CABLE,2024,2,4,14,2,0,0,1,
2024-04-03,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,BIG TRUCK CUT THE CABLE,2024,2,4,14,2,0,0,1,
2024-04-03,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_043,INCIDENT BELONG TO PARTNER,2024,2,4,14,2,0,0,1,
2024-04-03,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_016,SATURATION MICROWAWE,2024,2,4,14,2,0,0,1,73.99916666653007
2024-04-03,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_005,PEOPLE DAMAGE CABLE,2024,2,4,14,2,0,0,1,6.383333333360497
2024-04-03,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2024,2,4,14,2,0,0,1,
2024-04-03,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,2,4,14,2,0,0,1,9.999999999941792
2024-04-04,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_035,MISSING,2024,2,4,14,3,0,0,1,
2024-04-04,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,BROKEN CABLE INSIDE,2024,2,4,14,3,0,0,1,13.80916666664416
2024-04-04,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,PEOPLE DAMAGE CABLE,2024,2,4,14,3,0,0,1,2.7833333333255723
2024-04-04,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,MISSING,2024,2,4,14,3,0,0,1,
2024-04-04,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,PEOPLE DAMAGE CABLE,2024,2,4,14,3,0,0,1,
2024-04-04,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,MISSING,2024,2,4,14,3,0,0,1,
2024-04-04,1,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_034,BROKEN CABLE INSIDE,2024,2,4,14,3,0,0,1,
2024-04-04,0,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_037,HIGH TEMPERATURE,2024,2,4,14,3,0,0,1,
2024-04-04,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,CABLE BITTEN BY AN ANTS,2024,2,4,14,3,0,0,1,
2024-04-04,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_023,PEOPLE DAMAGE CABLE,2024,2,4,14,3,0,0,1,
2024-04-04,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,MISSING,2024,2,4,14,3,0,0,1,
2024-04-04,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_018,PEOPLE DAMAGE CABLE,2024,2,4,14,3,0,0,1,
2024-04-04,1,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,POLE FELL DOWN,2024,2,4,14,3,0,0,1,53.7333333332208
2024-04-04,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,PEOPLE DAMAGE CABLE,2024,2,4,14,3,0,0,1,7.339166666613892
2024-04-05,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,BROKEN CABLE INSIDE,2024,2,4,14,4,0,0,1,
2024-04-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_018,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_008,INCIDENT BELONG TO PARTNER,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_003,BROKEN CABLE INSIDE,2024,2,4,14,4,0,0,1,
2024-04-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,BIG TRUCK CUT THE CABLE,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,EQUIPMENT DAMAGE,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_017,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_005,MISSING,2024,2,4,14,4,0,0,1,
2024-04-05,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_001,BIG TRUCK CUT THE CABLE,2024,2,4,14,4,0,0,1,4.5
2024-04-05,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_004,LOSS MONITORING,2024,2,4,14,4,0,0,1,2.5041666665347293
2024-04-05,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,BIG TRUCK CUT THE CABLE,2024,2,4,14,4,0,0,1,3.8666666666977108
2024-04-05,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_035,EQUIPMENT DAMAGE,2024,2,4,14,4,0,0,1,35.499999999883585
2024-04-05,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_025,LOSS MONITORING,2024,2,4,14,4,0,0,1,909.9999999999418
2024-04-05,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,2,4,14,4,0,0,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,SRT-SRT,BRANCH_002,PEOPLE DAMAGE CABLE,2024,2,4,14,5,0,1,1,
2024-04-06,1,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,MISSING,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_029,MISSING,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,EQUIPMENT FREEZE,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,2,4,14,5,0,1,1,
2024-04-06,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_020,BROKEN CABLE INSIDE,2024,2,4,14,5,0,1,1,8.62083333323244
2024-04-06,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,CABLE BITTEN BY A RODENT,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,2,4,14,5,0,1,1,
2024-04-06,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_026,EQUIPMENT DAMAGE,2024,2,4,14,5,0,1,1,10.499999999825377
2024-04-06,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,BIG TRUCK CUT THE CABLE,2024,2,4,14,5,0,1,1,6.999999999941792
2024-04-06,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_002,PEOPLE DAMAGE CABLE,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,BIG TRUCK CUT THE CABLE,2024,2,4,14,5,0,1,1,
2024-04-06,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,EQUIPMENT DAMAGE,2024,2,4,14,5,0,1,1,
2024-04-07,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_023,MISSING,2024,2,4,14,6,0,1,1,
2024-04-07,0,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,EQUIPMENT DAMAGE,2024,2,4,14,6,0,1,1,
2024-04-07,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_033,MISSING,2024,2,4,14,6,0,1,1,
2024-04-07,0,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_005,EQUIPMENT DAMAGE,2024,2,4,14,6,0,1,1,
2024-04-07,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2024,2,4,14,6,0,1,1,
2024-04-07,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_005,CONNECTOR DAMAGE,2024,2,4,14,6,0,1,1,
2024-04-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,INCIDENT WAS UP ITSELF,2024,2,4,14,6,0,1,1,0.7999999999883585
2024-04-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,PEOPLE DAMAGE CABLE,2024,2,4,14,6,0,1,1,4.166666666627862
2024-04-07,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_033,LOW RECEPTION,2024,2,4,14,6,0,1,1,42.0
2024-04-07,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_042,EQUIPMENT DAMAGE,2024,2,4,14,6,0,1,1,40.57638888875954
2024-04-07,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_025,BIG TRUCK CUT THE CABLE,2024,2,4,14,6,0,1,1,1.5
2024-04-07,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,MISSING,2024,2,4,14,6,0,1,1,
2024-04-08,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,0.0
2024-04-08,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,3.0
2024-04-08,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_037,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,
2024-04-08,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_018,MISSING,2024,2,4,15,0,0,0,1,
2024-04-08,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_018,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,
2024-04-08,1,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,AGG-SRT,BRANCH_020,EQUIPMENT DAMAGE,2024,2,4,15,0,0,0,1,
2024-04-08,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_033,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,
2024-04-08,1,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_037,HIGH TEMPERATURE,2024,2,4,15,0,0,0,1,
2024-04-08,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_025,PEOPLE DAMAGE CABLE,2024,2,4,15,0,0,0,1,
2024-04-08,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_032,EQUIPMENT DAMAGE,2024,2,4,15,0,0,0,1,
2024-04-08,1,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_032,EQUIPMENT FREEZE,2024,2,4,15,0,0,0,1,
2024-04-08,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_035,BROKEN CABLE INSIDE,2024,2,4,15,0,0,0,1,
2024-04-09,1,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_024,PEOPLE DAMAGE CABLE,2024,2,4,15,1,0,0,1,12.72611111094011
2024-04-09,1,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,CABLE ATTENUATED INSIDE,2024,2,4,15,1,0,0,1,138.9999999999418
2024-04-09,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_005,EQUIPMENT DAMAGE,2024,2,4,15,1,0,0,1,109.99999999988358
2024-04-09,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_035,CABLE BITTEN BY A RODENT,2024,2,4,15,1,0,0,1,
2024-04-09,1,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_024,BROKEN CABLE INSIDE MUFA,2024,2,4,15,1,0,0,1,13.13638888875721
2024-04-09,0,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,SRT-SRT,BRANCH_002,EQUIPMENT FREEZE,2024,2,4,15,1,0,0,1,
2024-04-09,1,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,BROKEN CABLE INSIDE,2024,2,4,15,1,0,0,1,
2024-04-09,0,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_007,INCIDENT BELONG TO PARTNER,2024,2,4,15,1,0,0,1,
2024-04-09,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_016,INTERFERENCE,2024,2,4,15,1,0,0,1,11.5
2024-04-09,1,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,BROKEN CABLE INSIDE,2024,2,4,15,1,0,0,1,14.481111111002974
2024-04-10,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_004,EQUIPMENT DAMAGE,2024,2,4,15,2,0,0,1,209.99999999988358
2024-04-10,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_024,LOW RECEPTION,2024,2,4,15,2,0,0,1,158.4999999999418
2024-04-10,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,2,4,15,2,0,0,1,1.6666666666860692
2024-04-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,PEOPLE DAMAGE CABLE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_008,INCIDENT BELONG TO PARTNER,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,MISSING,2024,2,4,15,2,0,0,1,
2024-04-10,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_024,NATURAL CALAMITY,2024,2,4,15,2,0,0,1,6.846111111051869
2024-04-10,0,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_013,CABLE ATTENUATED INSIDE ODF,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_025,PEOPLE DAMAGE CABLE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_037,BIG TRUCK CUT THE CABLE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,BROKEN CABLE INSIDE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,PEOPLE DAMAGE CABLE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_023,PEOPLE DAMAGE CABLE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_003,BROKEN CABLE INSIDE,2024,2,4,15,2,0,0,1,
2024-04-10,0,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,EQUIPMENT DAMAGE,2024,2,4,15,2,0,0,1,
2024-04-11,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_002,BIG TRUCK CUT THE CABLE,2024,2,4,15,3,0,0,1,
2024-04-11,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_044,INCIDENT BELONG TO PARTNER,2024,2,4,15,3,0,0,1,
2024-04-11,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_038,CONFIGURATION PROBLEM,2024,2,4,15,3,0,0,1,131.9647222221829
2024-04-11,1,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,CONNECTOR DAMAGE,2024,2,4,15,3,0,0,1,
2024-04-11,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,PEOPLE DAMAGE CABLE,2024,2,4,15,3,0,0,1,
2024-04-11,1,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_025,EQUIPMENT DAMAGE,2024,2,4,15,3,0,0,1,198.0
2024-04-11,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_027,EQUIPMENT DAMAGE,2024,2,4,15,3,0,0,1,36.0
2024-04-11,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_004,CONNECTOR DAMAGE,2024,2,4,15,3,0,0,1,
2024-04-11,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_002,MISSING,2024,2,4,15,3,0,0,1,
2024-04-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_032,BROKEN CABLE INSIDE MUFA,2024,2,4,15,3,0,0,1,
2024-04-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_032,EQUIPMENT DAMAGE,2024,2,4,15,3,0,0,1,
2024-04-12,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,2,4,15,4,0,0,1,
2024-04-12,1,TXNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,CABLE ATTENUATED INSIDE,2024,2,4,15,4,0,0,1,629.5000000000582
2024-04-12,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,PEOPLE DAMAGE CABLE,2024,2,4,15,4,0,0,1,4.5
2024-04-12,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_029,BIG TRUCK CUT THE CABLE,2024,2,4,15,4,0,0,1,
2024-04-12,1,IPNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_013,EQUIPMENT DAMAGE,2024,2,4,15,4,0,0,1,
2024-04-12,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_002,EQUIPMENT FREEZE,2024,2,4,15,4,0,0,1,
2024-04-12,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_035,MISSING,2024,2,4,15,4,0,0,1,
2024-04-12,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_018,MISSING,2024,2,4,15,4,0,0,1,
