incident_id,domain,area,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,priority,type_of_incident,trouble_type,incident_type,network_id,branch,branch_id,sla_threshold_hours,reason_group,label_over_ola,label_source
inc_06576,IP,IPNOC,2025,1,1,1,3,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06577,IP,IPNOC,2025,1,1,1,3,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,TAC,branch_040,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06578,IP,IPNOC,2025,1,1,1,3,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LAM,branch_025,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06579,IP,IPNOC,2025,1,1,1,3,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06580,IP,IPNOC,2025,1,1,1,3,15,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_001,SAN,branch_038,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06581,IP,IPNOC,2025,1,1,1,3,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06582,IP,IPNOC,2025,1,1,1,3,17,0,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,HUC,branch_018,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06583,IP,IPNOC,2025,1,1,1,3,17,0,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,AYA,branch_005,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06584,IP,IPNOC,2025,1,1,1,3,17,0,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,LAM,branch_025,7.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06585,IP,IPNOC,2025,1,1,1,3,17,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06586,IP,IPNOC,2025,1,1,1,3,17,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06587,IP,IPNOC,2025,1,1,1,4,5,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06588,IP,IPNOC,2025,1,1,1,4,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LAL,branch_024,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06589,IP,IPNOC,2025,1,1,1,4,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06590,IP,IPNOC,2025,1,1,1,4,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06591,IP,IPNOC,2025,1,1,1,4,16,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ICA,branch_020,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06592,IP,IPNOC,2025,1,1,1,4,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06593,IP,IPNOC,2025,1,1,1,4,19,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,SAN,branch_038,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06594,IP,IPNOC,2025,1,1,1,4,22,0,1,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,LAM,branch_025,7.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06595,IP,IPNOC,2025,1,1,1,5,0,1,1,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_005,PIU,branch_035,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06596,IP,IPNOC,2025,1,1,1,5,9,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ICA,branch_020,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06597,IP,IPNOC,2025,1,1,1,5,9,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06598,IP,IPNOC,2025,1,1,1,5,10,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CAJ,branch_011,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06599,IP,IPNOC,2025,1,1,1,5,15,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CABLERA IMPECABLE,branch_008,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06600,IP,IPNOC,2025,1,1,1,6,2,1,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06601,IP,IPNOC,2025,1,1,1,6,3,1,1,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_002,ANC,branch_002,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06602,IP,IPNOC,2025,1,1,1,6,3,1,1,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 4,branch_029,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06603,IP,IPNOC,2025,1,1,1,6,3,1,1,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 2,branch_027,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06604,IP,IPNOC,2025,1,1,1,6,3,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 2,branch_027,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06605,IP,IPNOC,2025,1,1,1,6,3,1,1,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 1,branch_026,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06606,IP,IPNOC,2025,1,1,1,6,5,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,ICA,branch_020,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06607,IP,IPNOC,2025,1,1,1,6,7,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06608,IP,IPNOC,2025,1,1,1,6,8,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ANC,branch_002,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06609,IP,IPNOC,2025,1,1,1,6,11,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,AYA,branch_005,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06610,IP,IPNOC,2025,1,1,1,6,12,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06611,IP,IPNOC,2025,1,1,1,6,12,1,0,MAJOR,FIBRA,BAD PERFORMANCE,CABLE BROKEN ACCESS,network_005,APU,branch_003,7.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06612,IP,IPNOC,2025,1,1,1,6,13,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06613,IP,IPNOC,2025,1,1,1,6,18,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01459,TX,TXNOC,2025,1,1,2,0,12,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01460,TX,TXNOC,2025,1,1,2,0,19,0,0,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,AYA,branch_005,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_01461,TX,TXNOC,2025,1,1,2,0,20,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,HUC,branch_018,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01462,TX,TXNOC,2025,1,1,2,0,20,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_004,TELEFONICA,branch_041,20.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01463,TX,TXNOC,2025,1,1,2,1,1,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,CAJ,branch_011,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01464,TX,TXNOC,2025,1,1,2,1,10,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,PIU,branch_035,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01465,TX,TXNOC,2025,1,1,2,1,10,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,SAN,branch_038,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01466,TX,TXNOC,2025,1,1,2,1,11,0,0,CRITICAL,FIBRA,LINK DOWN,IN SITE,network_004,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01467,TX,TXNOC,2025,1,1,2,1,12,0,0,CRITICAL,FIBRA,ATTENUATION,IN SITE,network_004,AMA,branch_001,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01468,TX,TXNOC,2025,1,1,2,1,22,0,1,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,network_004,HUC,branch_018,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_01469,TX,TXNOC,2025,1,1,2,1,21,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,LAL,branch_024,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01470,TX,TXNOC,2025,1,1,2,2,5,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01471,TX,TXNOC,2025,1,1,2,2,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LAM,branch_025,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01472,TX,TXNOC,2025,1,1,2,2,9,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01473,TX,TXNOC,2025,1,1,2,2,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01474,TX,TXNOC,2025,1,1,2,2,19,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01475,TX,TXNOC,2025,1,1,2,2,21,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,HUA,branch_017,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01476,TX,TXNOC,2025,1,1,2,2,22,0,1,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_004,CAJ,branch_011,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01477,TX,TXNOC,2025,1,1,2,3,4,0,1,CRITICAL,FIBRA,LINK DOWN,ATTENUATION NEAR TO THRESHOLD,network_004,ICA,branch_020,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_01478,TX,TXNOC,2025,1,1,2,3,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,CAJ,branch_011,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01479,TX,TXNOC,2025,1,1,2,3,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,ARE,branch_004,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01480,TX,TXNOC,2025,1,1,2,3,10,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01481,TX,TXNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,ICA,branch_020,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01482,TX,TXNOC,2025,1,1,2,3,19,0,0,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,CUS,branch_013,15.0,link_down,1,KPI_ON_TIME_OVER_TIME
inc_01483,TX,TXNOC,2025,1,1,2,3,19,0,0,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,network_006,AYA,branch_005,15.0,equipment_module,0,KPI_ON_TIME_OVER_TIME
inc_01484,TX,TXNOC,2025,1,1,2,4,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,AYA,branch_005,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01485,TX,TXNOC,2025,1,1,2,4,11,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01486,TX,TXNOC,2025,1,1,2,4,15,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01487,TX,TXNOC,2025,1,1,2,4,22,0,1,MAJOR,MICROWAVE,LINK DOWN,IN SITE,network_006,APU,branch_003,15.0,link_down,0,KPI_ON_TIME_OVER_TIME
inc_01488,TX,TXNOC,2025,1,1,2,5,16,1,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,TELEFONICA,branch_041,21.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01489,TX,TXNOC,2025,1,1,2,5,22,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_01490,TX,TXNOC,2025,1,1,2,6,6,1,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,APU,branch_003,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_01491,TX,TXNOC,2025,1,1,2,6,8,1,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_004,SAN,branch_038,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06614,IP,IPNOC,2025,1,1,2,0,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,ICA,branch_020,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06615,IP,IPNOC,2025,1,1,2,0,10,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 2,branch_027,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06616,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_001,LAL,branch_024,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06617,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_002,LIMA 1,branch_026,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06618,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_001,SAN,branch_038,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06619,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_002,HUN,branch_019,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06620,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_005,LIMA 1,branch_026,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06621,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 4,branch_029,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06622,IP,IPNOC,2025,1,1,2,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LOR,branch_033,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06623,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,MAD,branch_034,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06624,IP,IPNOC,2025,1,1,2,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,AMA,branch_001,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06625,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06626,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,PUN,branch_037,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06627,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_002,PIU,branch_035,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06628,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_001,UCA,branch_042,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06629,IP,IPNOC,2025,1,1,2,0,14,0,0,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_003,LIMA 8,branch_032,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06630,IP,IPNOC,2025,1,1,2,0,19,0,0,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,network_005,PIU,branch_035,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06631,IP,IPNOC,2025,1,1,2,0,19,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06632,IP,IPNOC,2025,1,1,2,0,19,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06633,IP,IPNOC,2025,1,1,2,0,19,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_003,JUN,branch_023,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06634,IP,IPNOC,2025,1,1,2,0,19,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_003,HUN,branch_019,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06635,IP,IPNOC,2025,1,1,2,0,22,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06636,IP,IPNOC,2025,1,1,2,0,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_003,HO,branch_016,14.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06637,IP,IPNOC,2025,1,1,2,1,2,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,LIMA 1,branch_026,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06638,IP,IPNOC,2025,1,1,2,1,9,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06639,IP,IPNOC,2025,1,1,2,1,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,CUS,branch_013,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06640,IP,IPNOC,2025,1,1,2,1,20,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,MAD,branch_034,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06641,IP,IPNOC,2025,1,1,2,1,22,0,1,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,ICA,branch_020,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06642,IP,IPNOC,2025,1,1,2,2,8,0,0,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_001,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06643,IP,IPNOC,2025,1,1,2,2,9,0,0,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,PIU,branch_035,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06644,IP,IPNOC,2025,1,1,2,2,11,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 1,branch_026,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06645,IP,IPNOC,2025,1,1,2,2,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,UCA,branch_042,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06646,IP,IPNOC,2025,1,1,2,2,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,network_001,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06647,IP,IPNOC,2025,1,1,2,2,18,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 4,branch_029,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06648,IP,IPNOC,2025,1,1,2,3,4,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06649,IP,IPNOC,2025,1,1,2,3,9,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,ICA,branch_020,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06650,IP,IPNOC,2025,1,1,2,3,9,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06651,IP,IPNOC,2025,1,1,2,3,11,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,LIMA 8,branch_032,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06652,IP,IPNOC,2025,1,1,2,3,13,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_001,SAN,branch_038,15.0,fiber_cable,1,KPI_ON_TIME_OVER_TIME
inc_06653,IP,IPNOC,2025,1,1,2,3,14,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,PUN,branch_037,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06654,IP,IPNOC,2025,1,1,2,3,14,0,0,MINOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,LIMA 8,branch_032,7.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06655,IP,IPNOC,2025,1,1,2,3,14,0,0,MINOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,HUC,branch_018,7.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06656,IP,IPNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,MAD,branch_034,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06657,IP,IPNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,HUN,branch_019,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06658,IP,IPNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,JUN,branch_023,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06659,IP,IPNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,PUN,branch_037,15.0,attenuation,0,KPI_ON_TIME_OVER_TIME
inc_06660,IP,IPNOC,2025,1,1,2,3,14,0,0,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,network_005,CUS,branch_013,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06661,IP,IPNOC,2025,1,1,2,3,14,0,0,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,network_005,PIU,branch_035,15.0,attenuation,1,KPI_ON_TIME_OVER_TIME
inc_06662,IP,IPNOC,2025,1,1,2,3,17,0,0,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_005,JUN,branch_023,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06663,IP,IPNOC,2025,1,1,2,4,0,0,1,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,HUN,branch_019,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
inc_06664,IP,IPNOC,2025,1,1,2,4,1,0,1,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,network_002,PIU,branch_035,15.0,fiber_cable,0,KPI_ON_TIME_OVER_TIME
